CNPJ/CPF Remetente;Remetente;CNPJ/CPF Destinatario;Destinatario;CTRC;Nota Fiscal/Nro Coleta;Nro Pedido;Data Inclusao;Cidade Destino;UF Destino;Unidade;Data/Hora da Ocorrencia;Situacao;Empresa;Detalhe;Data Entrega;Previsao de Entrega;CTe
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.638.220/0001-33;PLANO DE SAUDE ASES LTDA;7141588117;1 109650;;17/08/22;CAMPOS DOS GOYTACAZES;RJ;CARIACICA / ES;29/08/22 10:51;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001581901004754285</u></a> - VIA API.;18/08/22;19/08/22;32220808860184000171570020001581901004754285 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;10.427.478/0001-56;HOSPITAL MERIDIONAL SAO MATEUS SA  8882;7141514717;1 109235;;08/08/22;SAO MATEUS;ES;CARIACICA / ES;29/08/22 10:43;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001509161004532703</u></a> - VIA API.;09/08/22;10/08/22;32220808860184000171570020001509161004532703 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.069.914/0001-05;INSTITUTO CONQUISTENSE DE ONCOLOGIA LTDA;7141474197;1 108961;;02/08/22;VITORIA DA CONQUISTA;BA;CARIACICA / ES;29/08/22 09:25;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469391004410789</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001469391004410789 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.069.914/0001-05;INSTITUTO CONQUISTENSE DE ONCOLOGIA LTDA;7141474197;1 108962;;02/08/22;VITORIA DA CONQUISTA;BA;CARIACICA / ES;29/08/22 09:25;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469391004410789</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001469391004410789 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.069.914/0002-88;INSTITUTO CONQUISTENSE DE ONCOLOGIA;7141474146;1 108972;;02/08/22;VITORIA DA CONQUISTA;BA;CARIACICA / ES;29/08/22 09:12;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469441004410673</u></a> - VIA API.;06/08/22;05/08/22;32220808860184000171570020001469441004410673 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.069.914/0002-88;INSTITUTO CONQUISTENSE DE ONCOLOGIA;7141474146;1 108971;;02/08/22;VITORIA DA CONQUISTA;BA;CARIACICA / ES;29/08/22 09:12;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469441004410673</u></a> - VIA API.;06/08/22;05/08/22;32220808860184000171570020001469441004410673 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;24.824.195/0001-52;HOSPITAL DA FUNDACAO CASA DE CARIDADE DE SAO LOURENCO;7141361007;1 108129;;18/07/22;SAO LOURENCO;MG;CARIACICA / ES;26/08/22 09:49;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001356391004070475</u></a> - VIA API.;25/07/22;22/07/22;32220708860184000171570020001356391004070475 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;15.153.745/0002-49;SANTA CASA DE MISERICORDIA DA BAHIA;7141566211;1 109488;;15/08/22;SALVADOR;BA;CARIACICA / ES;25/08/22 13:42;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001560781004686779</u></a> - VIA API.;17/08/22;18/08/22;32220808860184000171570020001560781004686779 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;15.153.745/0002-49;SANTA CASA DE MISERICORDIA DA BAHIA;7141566211;1 109487;;15/08/22;SALVADOR;BA;CARIACICA / ES;25/08/22 13:42;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001560781004686779</u></a> - VIA API.;17/08/22;18/08/22;32220808860184000171570020001560781004686779 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;34.440.073/0001-16;CENTRO MEDICO HOSPITALAR ONCOLOGICO;7141360990;1 108143;;18/07/22;ITABUNA;BA;CARIACICA / ES;25/08/22 11:53;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001356381004070460</u></a> - VIA API.;20/07/22;21/07/22;32220708860184000171570020001356381004070460 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;34.440.073/0001-16;CENTRO MEDICO HOSPITALAR ONCOLOGICO;7141360990;1 108144;;18/07/22;ITABUNA;BA;CARIACICA / ES;25/08/22 11:53;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001356381004070460</u></a> - VIA API.;20/07/22;21/07/22;32220708860184000171570020001356381004070460 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;34.440.073/0001-16;CENTRO MEDICO HOSPITALAR ONCOLOGICO;7141494422;1 109095;;04/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 10:23;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001489201004471890</u></a> - VIA API.;08/08/22;09/08/22;32220808860184000171570020001489201004471890 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;34.440.073/0001-16;CENTRO MEDICO HOSPITALAR ONCOLOGICO;7141494431;1 109093;;04/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 10:14;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001489211004471944</u></a> - VIA API.;08/08/22;09/08/22;32220808860184000171570020001489211004471944 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.349.740/0001-42;SANTA CASA DE MISERICORDIA DE ITABUNA;7141525468;1 109280;;09/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 09:54;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519881004564820</u></a> - VIA API.;11/08/22;12/08/22;32220808860184000171570020001519881004564820 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.349.740/0001-42;SANTA CASA DE MISERICORDIA DE ITABUNA;7141525468;1 109279;;09/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 09:54;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519881004564820</u></a> - VIA API.;11/08/22;12/08/22;32220808860184000171570020001519881004564820 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.349.740/0001-42;SANTA CASA DE MISERICORDIA DE ITABUNA;7141342444;1 108005;;14/07/22;ITABUNA;BA;CARIACICA / ES;25/08/22 08:50;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001337951004012330</u></a> - VIA API.;18/07/22;19/07/22;32220708860184000171570020001337951004012330 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.349.740/0001-42;SANTA CASA DE MISERICORDIA DE ITABUNA;7141332007;1 107985;;13/07/22;ITABUNA;BA;CARIACICA / ES;25/08/22 08:47;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001327531003980975</u></a> - VIA API.;15/07/22;18/07/22;32220708860184000171570020001327531003980975 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.349.740/0001-42;SANTA CASA DE MISERICORDIA DE ITABUNA;7141474189;1 108978;;02/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 08:22;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469401004410771</u></a> - VIA API.;04/08/22;05/08/22;32220808860184000171570020001469401004410771 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;14.349.740/0002-23;SANTA CASA DE MISERICORDIA DE ITABUNA;7141566474;1 109500;;15/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 08:18;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001560541004687579</u></a> - VIA API.;17/08/22;18/08/22;32220808860184000171570020001560541004687579 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;34.440.073/0001-16;CENTRO MEDICO HOSPITALAR ONCOLOGICO;7141514661;1 109194;;08/08/22;ITABUNA;BA;CARIACICA / ES;25/08/22 08:02;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001509181004532651</u></a> - VIA API.;09/08/22;11/08/22;32220808860184000171570020001509181004532651 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.843.896/0001-12;FUNDO MUNICIPAL DE SAUDE DE TEIXEIRA DE FREITAS;7141546627;1 109400;;11/08/22;TEIXEIRA DE FREITAS;BA;CARIACICA / ES;24/08/22 13:53;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001541701004628564</u></a> - VIA API.;12/08/22;15/08/22;32220808860184000171570020001541701004628564 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.843.896/0001-12;FUNDO MUNICIPAL DE SAUDE DE TEIXEIRA DE FREITAS;7141546627;1 109399;;11/08/22;TEIXEIRA DE FREITAS;BA;CARIACICA / ES;24/08/22 13:53;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001541701004628564</u></a> - VIA API.;12/08/22;15/08/22;32220808860184000171570020001541701004628564 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;41.369.757/0001-34;HOLSING CUIDADOS EM SAUDE LTDA;7141535943;1 109314;;10/08/22;LAURO DE FREITAS;BA;CARIACICA / ES;24/08/22 12:14;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001531711004596479</u></a> - VIA API.;12/08/22;15/08/22;32220808860184000171570020001531711004596479 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;15.170.723/0001-06;LIGA AL.BAHIA CONTRA MORT. INFANTIL;7141535951;1 109316;;10/08/22;SALVADOR;BA;CARIACICA / ES;24/08/22 12:08;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001531721004596506</u></a> - VIA API.;12/08/22;15/08/22;32220808860184000171570020001531721004596506 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.420.617/0003-70;GEM ASSISTENCIA MEDICA ESPECIALIZADA SA;7141474120;1 108990;;02/08/22;SALVADOR;BA;CARIACICA / ES;24/08/22 08:39;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001469471004410632</u></a> - VIA API.;05/08/22;05/08/22;32220808860184000171570020001469471004410632 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;05.816.630/0001-52;LABORATORIO CENTRAL DE SAUDE PUBLICA PROFESSOR GONCALO MONIZ;7141464248;1 108910;;01/08/22;SIMOES FILHO;BA;CARIACICA / ES;23/08/22 16:18;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459111004379800</u></a> - VIA API.;04/08/22;04/08/22;32220808860184000171570020001459111004379800 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;10.730.125/0004-73;ASS PETROLINENSE DE AMPARO A MATERNIDADE E A INFAN;7141463624;1 108797;;01/08/22;PETROLINA;PE;CARIACICA / ES;23/08/22 15:00;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459401004378610</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001459401004378610 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;10.730.125/0004-73;ASS PETROLINENSE DE AMPARO A MATERNIDADE E A INFAN;7141463624;1 108798;;01/08/22;PETROLINA;PE;CARIACICA / ES;23/08/22 15:00;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459401004378610</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001459401004378610 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;07.528.341/0001-83;ONCOLOGIA VALE DO SAO FRANCISCO LTDA;7141463632;1 108800;;01/08/22;PETROLINA;PE;CARIACICA / ES;23/08/22 14:58;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459391004378635</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001459391004378635 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;07.528.341/0001-83;ONCOLOGIA VALE DO SAO FRANCISCO LTDA;7141463632;1 108801;;01/08/22;PETROLINA;PE;CARIACICA / ES;23/08/22 14:58;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001459391004378635</u></a> - VIA API.;04/08/22;08/08/22;32220808860184000171570020001459391004378635 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;30.035.903/0001-79;LINHARES MEDICAL CENTER S/A;7141525441;1 109288;;09/08/22;LINHARES;ES;CARIACICA / ES;23/08/22 09:59;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519861004564795</u></a> - VIA API.;10/08/22;11/08/22;32220808860184000171570020001519861004564795 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;28.806.545/0005-32;UNIMED PETROPOLIS COOPERATIVA DE TRABALHO MEDICO;7141598198;1 109697;;18/08/22;PETROPOLIS;RJ;PETROPOLIS / RJ;22/08/22 11:45;MERCADORIA ENTREGUE;AGB;MERCADORIA ENTREGUE EM 22/08/22 11:45H E FOI RECEBIDO POR HANNA CAROLINA  DOC N.: CARIMBO.;22/08/22;23/08/22;32220808860184000171570020001592301004785549 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;28.806.545/0005-32;UNIMED PETROPOLIS COOPERATIVA DE TRABALHO MEDICO;7141598198;1 109696;;18/08/22;PETROPOLIS;RJ;PETROPOLIS / RJ;22/08/22 11:45;MERCADORIA ENTREGUE;AGB;MERCADORIA ENTREGUE EM 22/08/22 11:45H E FOI RECEBIDO POR HANNA CAROLINA  DOC N.: CARIMBO.;22/08/22;23/08/22;32220808860184000171570020001592301004785549 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;28.683.712/0001-71;STA CASA DE MISERICORDIA BARRA MANSA;7141484532;1 109024;;03/08/22;BARRA MANSA;RJ;CARIACICA / ES;23/08/22 09:19;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001479531004442650</u></a> - VIA API.;05/08/22;09/08/22;32220808860184000171570020001479531004442650 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;28.683.712/0001-71;STA CASA DE MISERICORDIA BARRA MANSA;7141525506;1 109292;;09/08/22;BARRA MANSA;RJ;CARIACICA / ES;23/08/22 09:07;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519911004564930</u></a> - VIA API.;11/08/22;12/08/22;32220808860184000171570020001519911004564930 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;28.683.712/0001-71;STA CASA DE MISERICORDIA BARRA MANSA;7141525506;1 109293;;09/08/22;BARRA MANSA;RJ;CARIACICA / ES;23/08/22 09:07;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519911004564930</u></a> - VIA API.;11/08/22;12/08/22;32220808860184000171570020001519911004564930 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;00.461.479/0045-84;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;7141521853;1 109251;;09/08/22;SAO PAULO;SP;CARIACICA / ES;23/08/22 08:27;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001516311004547390</u></a> - VIA API.;10/08/22;12/08/22;32220808860184000171570020001516311004547390 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;24.301.008/0008-22;FUNDACAO GONCALVES E SAMPAIO - CAETITE;7141453921;1 108825;;29/07/22;CAETITE;BA;CARIACICA / ES;22/08/22 17:12;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220708860184000171570020001449261004346966</u></a> - VIA API.;02/08/22;03/08/22;32220708860184000171570020001449261004346966 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.638.220/0001-33;PLANO DE SAUDE ASES LTDA;7141514636;1 109188;;08/08/22;CAMPOS DOS GOYTACAZES;RJ;CARIACICA / ES;22/08/22 16:06;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001509191004532608</u></a> - VIA API.;09/08/22;10/08/22;32220808860184000171570020001509191004532608 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;03.988.640/0001-40;ONCOTERAPIA S/S EIRELI;7141512617;1 109205;;08/08/22;SAO PAULO;SP;CARIACICA / ES;22/08/22 14:02;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001507151004521762</u></a> - VIA API.;09/08/22;11/08/22;32220808860184000171570020001507151004521762 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;39.384.664/0002-18;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO M;7141556860;1 109424;;12/08/22;COLATINA;ES;CARIACICA / ES;22/08/22 12:08;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001551381004656247</u></a> - VIA API.;16/08/22;16/08/22;32220808860184000171570020001551381004656247 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.227.038/0001-43;SANTA CASA MISERICORDIA FEIRA;7141546597;1 109387;;11/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 12:05;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001541661004628529</u></a> - VIA API.;15/08/22;17/08/22;32220808860184000171570020001541661004628529 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;13.342.878/0002-38;UNIMED DE F. DE S.C. DE TRABALHO ME;7141535960;1 109325;;10/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 11:58;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001531731004596511</u></a> - VIA API.;12/08/22;16/08/22;32220808860184000171570020001531731004596511 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;04.745.753/0003-49;UNIAO MEDICA PLANOS DE SAUDE S A;7141535986;1 109324;;10/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 11:59;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001531741004596543</u></a> - VIA API.;12/08/22;16/08/22;32220808860184000171570020001531741004596543 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;15.170.723/0005-30;LIGA ALVARO BAHIA CONTRA A MORT INFANTIL;7141525492;1 109276;;09/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 11:48;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519901004564895</u></a> - VIA API.;11/08/22;15/08/22;32220808860184000171570020001519901004564895 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;15.170.723/0005-30;LIGA ALVARO BAHIA CONTRA A MORT INFANTIL;7141525492;1 109275;;09/08/22;FEIRA DE SANTANA;BA;CARIACICA / ES;22/08/22 11:48;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001519901004564895</u></a> - VIA API.;11/08/22;15/08/22;32220808860184000171570020001519901004564895 
10.586.940/0001-68;Oncovit Distribuidora De Medicamentos Ltda;04.054.849/0001-07;AMO HBA ASS MULTIDISCIPLINAR EM ONCOLOGIA LTDA;7141556851;1 109418;;12/08/22;SALVADOR;BA;CARIACICA / ES;22/08/22 11:02;DIGITALIZACAO DE DOCUMENTO DE ENTREGA;AGB;Digitalizacao de documento de entrega (Decreto 10.278/2020): <a class=sra target=_blank onclick=window.open(this.textContent) href=#><u>https://api.infordoc.com/aguiabranca?vcomp=32220808860184000171570020001551371004656215</u></a> - VIA API.;15/08/22;17/08/22;32220808860184000171570020001551371004656215 
